img_name,mos,comments
kwtsygwu8y,5.57523965835571,great capture love the colors and the light in this image very nice
o2kvuqj7f2,5.23937940597534,i like the colors and the light in this image very nice
7mpx3oo0p6,5.59102773666382,i like the idea but the colors are a bit too much
vzuze3mxxn,5.13144636154175,i like the idea but the image is a little too much light on the lights is a little too dark
mxeszu0hoj,5.36916732788086,i like the use of black and white in this image very nice
7xoilze62f,5.54818964004517,i like the colors but the red is a bit too much
or6s4z7plc,5.61853361129761,i like the idea but the light is a bit too much
4g0lw4wn12,4.87272882461548,i like the lines and the motion blur in this image very nice
mrku4k659r,5.67869520187378,i love the colors and the motion in this image very nice
0oq7u04rmo,4.94854593276978,i like the idea but the light is a little too dark
3jgcj9qqmq,4.62624883651733,i like the idea but the light is a bit too much
jzlxjcosv1,4.62522268295288,i love the colors and the light in this image very nice
tgj6qnwg4h,5.55437278747559,i like the colors and the lines in this image very nice
91e7bllwpl,4.56792974472046,i like the idea but the image is a little too dark
2e3vp4ilio,6.0057635307312,i like the colors and the light in this photo very nice
bm0p4cb0c9,5.46767807006836,i like the idea but the image is a bit too dark
kpbnu7bjpl,5.61075162887573,very nice i love the colors and light in this image very nice job
vx56b5239w,6.76933813095093,i like the idea but the grain is a bit too much
mv61g0jbiw,5.63659429550171,i like the idea but the colors are a little too much
m6cjrqurtl,5.04694557189941,i like the colors and the grain in this image very nice
f0pskcn9gd,5.01922798156738,i like the colors and the light in this image very nice
9vi726r2ii,6.07905578613281,i love the colors and the light in this image very nice
dgulcpj0xl,5.84134721755981,i like the idea but the exposure is a little too much
2ei96v2qiu,3.54037570953369,i like the idea but the image is a bit too dark
j9youjm5ob,6.37738084793091,i like the mood and the light in this image very nice
dmwifx17e0,5.28735542297363,i like the idea but the colors are a bit too much
2ojscxuetb,5.22317504882813,i like the reflections in this photo and the light is very nice
5tqmd6jdoq,5.49577903747559,i like the idea but the image is a bit too much light
l3zfwfexpr,5.93559265136719,i love the colors and the light in this image very nice
9uwchhbb0b,4.99945116043091,i like the idea but the light is a bit too dark
lyar1jx0xs,5.47091293334961,i like the idea but the light is a bit too much
zyg6499txw,6.13040208816528,very nice i like the light and dark in this image very nice
euxu52naef,6.17796182632446,i love the colors and the light in this photo very nice
zo8rjx46gp,5.30695772171021,i like the idea but the light is a little too much
wbhpwdadmm,6.35163354873657,i like the motion blur in this photo very nice
901l60r4rw,5.78434944152832,i like the contrast in this image and the image is very nice
jli6lsa3hb,5.97091722488403,i really like the way the light trails in this image very nice
qzhnp2xb1x,4.0788254737854,i like the idea but the image is a little too dark
jqlq4wtwxm,4.68647003173828,i like the colors and the blue in this image very nice
b3sqzpp9fx,5.76853227615356,i love the movement in this image and the image is very nice
al3lgefqj9,6.78282117843628,i love the light and the light in this image very nice
2zucmlqqcc,5.53883028030396,i like the blue tones in this photo very nice
6mgg6gv8fw,5.39427995681763,i like the idea but the light is a bit too much
nd9dj9f6jy,5.17827749252319,i love the texture and the light in this image very nice
gzj3o26ja7,4.72033309936523,great capture love the colors and the clouds very nice
tzkgbocxbn,5.95934677124023,i like the idea but the image is a bit too dark
rm87ggvcne,5.62071418762207,i like the idea but the colors are a little too much
kewdsvcazx,5.78315496444702,i like the idea but the colors are a little too much
uzlptceamp,6.27529191970825,i like the idea but the image is a bit too much contrast
c3gh2w5qb4,5.92938995361328,i like the idea but the colors are a little too much
44tqgaqyvs,5.29069519042969,i like the sepia tone and the light in this photo very nice
9luhtsra8r,4.77745962142944,i like the idea but the image is a bit too much light is a good idea but the image is a bit
l7vu3812k4,5.26986455917358,i like the idea but the grain is a little too much
gi7hz46z3p,5.34996795654297,i like the idea but the colors are a little too much
52zxf6ad57,6.6823616027832,i like the colors in this photo and the image is very nice
cpy6ks6y2n,6.15609502792358,i like the idea but the light is a bit too much
9ypgzboxck,6.74139404296875,i like the idea but the colors are a little too much
d4653s5p4s,7.12461709976196,i like the idea but the blur is a little too dark
breqri6gug,4.87421989440918,i like the idea but the light is a bit too much
j80oybi0nh,5.10886287689209,nice idea but the shadow is a bit too much
0uk8kd8mlu,6.67711019515991,great capture love the colors and the detail in this photo very nice
xgh7whaymv,4.45883321762085,i like the idea but the grain is a bit too much
1sv02zkhz7,5.47434997558594,i like the idea but the image is a bit too much contrast
1vhkt9pb0l,6.11606216430664,i like the idea but the image is a bit too dark
odm73zujhw,4.77769279479981,i like the idea but the image is a bit too dark
zgfdp69t8q,5.76486825942993,i like the idea but the image is a bit too much contrast
wm8gezat7m,5.5970892906189,i like the softness and the blur in this image very nice
ybhoc01oth,6.16630411148071,i like the blur but the image is a bit too dark
n6jvzu7t97,5.57754325866699,i like the idea but the light is a bit too dark
zresseobln,5.00058794021606,i like the idea but the blue is a bit too much
zmwxpfcjlc,6.20921850204468,i like the use of light and dark in this image very nice
ksf4gr7u36,5.86110734939575,i like the texture and the light in this photo very nice
y6252pb3y7,5.17554473876953,i like the idea but the light is a little too much
j2w75pgbi4,5.90248489379883,i like the idea but the image is a bit too dark
8v89zqdu6p,6.23554944992065,i like the use of selective desat in this photo very nice
qm80zkotp5,5.51502418518066,i like the idea but the grain is a little too much
jfrlc97vxo,6.15578269958496,i like the idea but the grain is a bit too dark
h9c7drctkt,5.70302772521973,i like the idea but the image is a bit too much contrast
po72poy1kv,5.57004117965698,i like the idea but the light is a bit too dark
pk2ta43o6k,5.60364389419556,i like the colors and the light in this photo very nice
29v3u7acy7,4.46662330627441,i like the idea but the light is a bit too soft
ru2sivpesm,6.38674688339233,i like the idea but the light is a little too dark
2bwof39djw,5.86607980728149,i love the colors and the light in this image very nice
zlmzr99bht,5.54150247573853,i like the idea but the white is a little too much
be6clwr7e8,4.86459589004517,i like the idea but the image is a bit too much contrast
5lwta80lv3,5.00027132034302,i like the idea but the image is a bit too soft
sk713mm3sn,4.12819290161133,i like the idea but the blur is a bit too much
pglcx9e6ks,6.36531782150269,i like the idea but the light is a bit too much
pn70xjbbry,5.33602094650269,i like the idea but the color is a little too much
5qw479iaok,6.59284973144531,i like the bw tones and light in this image very nice
0qoqa87gtz,5.27057504653931,i like the idea but the grain is a little too much
5nd3i9gtf6,4.62009000778198,i like the idea but the image is a little too much contrast
cuy27jkrsp,6.0948281288147,nice capture but the action is a bit too much motion blur
8wu0aa4w2n,5.7711238861084,i like the idea but the selective desat is a little too much
2tjyvyor61,4.75971078872681,i like the lines and the bw in this photo very nice
a5gc0qizpp,4.18808650970459,i like the idea but the image is a bit too much color
7csa9pbfy8,4.96450471878052,i like the idea but the image is a bit too much contrast
yqrxmg3clb,6.19939947128296,i love the colors and the blue in this image very nice
mtbnou272u,6.26815557479858,i like the use of black and white in this photo very nice
x4p5l1r5cu,4.15579652786255,i like the idea but the light is a bit too much
fck7ke6vgh,5.02374887466431,i like the detail and the <unk>
3rd9lj46gg,5.8870735168457,i like the use of black and white in this photo good job
ojajsz9lvh,4.67559194564819,i like the idea but the image is a bit too much color
q4rofm3w7f,5.34570360183716,i love the colors and the blue in this photo very nice
5wcs7lepa5,5.21135568618774,i like the idea but the light is a bit too much
89t9bqbkb0,5.12200927734375,i like the colors in this photo and the image is very nice
dj56fti75o,5.06232452392578,i like the idea but the light is a bit too dark
xx1dfuhlul,6.04125452041626,i like the idea but the colors are a bit too much
q7rl0w6fzr,4.51857662200928,i like the idea but the light is a bit too dark
t2oyk5oq0r,4.41004133224487,i like the idea but the grain is a bit too much
k03tymr9n2,5.65289354324341,i like the colors and the light in this image very nice
k4v8kslspg,4.97166252136231,i like the idea but the image is a little too dark
vw3kpz92at,5.48591232299805,i like the black and white in this image very nice
xbv19uedqx,5.71346426010132,a reasonable use of hdr but not a very engaging photo in my opinion
dfddgvsujt,5.48699235916138,i like the motion blur in this picture very nice
vvffm4e6oh,5.64089965820313,great photo colors are really nice great job
kic22dsqlh,4.91342735290527,i like the idea but the selective desat is a little too much
36yygof8rr,5.72287559509277,i like the clouds and the black and white in this image very nice
37j8edrf2d,6.05375814437866,i like the idea but the grain is a bit too much
whntoxlb0u,4.56085395812988,i like the idea but the image is a bit too soft
bkq1dhlxsv,5.21006727218628,i love the colors and the motion in this image very nice
taoal6ocuj,5.77905082702637,great portrait love the sepia tones in this image very nice
uxyht5gxa3,6.16049575805664,i love the colors and the light in this image very nice
fxnqsfmf8z,6.3188853263855,i love the colors and the light in this image very nice
54b42dghsd,5.44294881820679,i like the clouds and the light in this image very nice
x2ksd2x7jq,5.30860757827759,i love the softness and the bw portrait very nice
0auixqp8bj,6.34052896499634,i love the colors in this image and the image is very nice
ixon3bk3pz,5.02259492874146,i like the use of light and dark in this image very nice
d95uwpue2f,6.06870317459106,i like the idea but the image is a bit too much light
bf2adaulqj,6.33392381668091,great capture love the sepia tones in this image very nice
s36edezg44,4.60681104660034,i like the colors but the image is a bit too much
jxmzc5v7au,6.23660516738892,i love the colors and the colors in this image very nice
